FECHA,CODIGO ESTACION,NOMBRE ESTACION,COORDENADA X,COORDENADA Y,PARAMETRO(TIPO),VALOR,UNIDAD DE MEDIDA
01/06/2024 12:00:00 AM,2612720107,EL DESCANSO,1114531,875105,PRECIPITACIÓN,0,mm
01/09/2024 12:00:00 AM,2612720107,EL DESCANSO,1114531,875105,PRECIPITACIÓN,0,mm
01/11/2024 12:00:00 AM,2612720107,EL DESCANSO,1114531,875105,PRECIPITACIÓN,0,mm
01/12/2024 12:00:00 AM,2612720107,EL DESCANSO,1114531,875105,PRECIPITACIÓN,11.4,mm
01/14/2024 12:00:00 AM,2612720107,EL DESCANSO,1114531,875105,PRECIPITACIÓN,0.4,mm
01/15/2024 12:00:00 AM,2612720107,EL DESCANSO,1114531,875105,PRECIPITACIÓN,0,mm
01/16/2024 12:00:00 AM,2612720107,EL DESCANSO,1114531,875105,PRECIPITACIÓN,0,mm
01/17/2024 12:00:00 AM,2612720107,EL DESCANSO,1114531,875105,PRECIPITACIÓN,0,mm
01/18/2024 12:00:00 AM,2612720107,EL DESCANSO,1114531,875105,PRECIPITACIÓN,0,mm
01/19/2024 12:00:00 AM,2612720107,EL DESCANSO,1114531,875105,PRECIPITACIÓN,0,mm
01/20/2024 12:00:00 AM,2612720107,EL DESCANSO,1114531,875105,PRECIPITACIÓN,0,mm
01/21/2024 12:00:00 AM,2612720107,EL DESCANSO,1114531,875105,PRECIPITACIÓN,0,mm
01/22/2024 12:00:00 AM,2612720107,EL DESCANSO,1114531,875105,PRECIPITACIÓN,0,mm
01/23/2024 12:00:00 AM,2612720107,EL DESCANSO,1114531,875105,PRECIPITACIÓN,0,mm
01/24/2024 12:00:00 AM,2612720107,EL DESCANSO,1114531,875105,PRECIPITACIÓN,0,mm
01/26/2024 12:00:00 AM,2612720107,EL DESCANSO,1114531,875105,PRECIPITACIÓN,0,mm
01/27/2024 12:00:00 AM,2612720107,EL DESCANSO,1114531,875105,PRECIPITACIÓN,0,mm
01/28/2024 12:00:00 AM,2612720107,EL DESCANSO,1114531,875105,PRECIPITACIÓN,0,mm
01/29/2024 12:00:00 AM,2612720107,EL DESCANSO,1114531,875105,PRECIPITACIÓN,0,mm
01/30/2024 12:00:00 AM,2612720107,EL DESCANSO,1114531,875105,PRECIPITACIÓN,0.5,mm
02/01/2024 12:00:00 AM,2612720107,EL DESCANSO,1114531,875105,PRECIPITACIÓN,10.6,mm
02/02/2024 12:00:00 AM,2612720107,EL DESCANSO,1114531,875105,PRECIPITACIÓN,29.4,mm
02/03/2024 12:00:00 AM,2612720107,EL DESCANSO,1114531,875105,PRECIPITACIÓN,1.8,mm
02/04/2024 12:00:00 AM,2612720107,EL DESCANSO,1114531,875105,PRECIPITACIÓN,11.5,mm
02/05/2024 12:00:00 AM,2612720107,EL DESCANSO,1114531,875105,PRECIPITACIÓN,5.3,mm
02/07/2024 12:00:00 AM,2612720107,EL DESCANSO,1114531,875105,PRECIPITACIÓN,0,mm
02/08/2024 12:00:00 AM,2612720107,EL DESCANSO,1114531,875105,PRECIPITACIÓN,0,mm
02/09/2024 12:00:00 AM,2612720107,EL DESCANSO,1114531,875105,PRECIPITACIÓN,0,mm
02/10/2024 12:00:00 AM,2612720107,EL DESCANSO,1114531,875105,PRECIPITACIÓN,0,mm
02/11/2024 12:00:00 AM,2612720107,EL DESCANSO,1114531,875105,PRECIPITACIÓN,0,mm
02/12/2024 12:00:00 AM,2612720107,EL DESCANSO,1114531,875105,PRECIPITACIÓN,0,mm
02/13/2024 12:00:00 AM,2612720107,EL DESCANSO,1114531,875105,PRECIPITACIÓN,0,mm
02/14/2024 12:00:00 AM,2612720107,EL DESCANSO,1114531,875105,PRECIPITACIÓN,0,mm
02/16/2024 12:00:00 AM,2612720107,EL DESCANSO,1114531,875105,PRECIPITACIÓN,0,mm
02/17/2024 12:00:00 AM,2612720107,EL DESCANSO,1114531,875105,PRECIPITACIÓN,0,mm
02/18/2024 12:00:00 AM,2612720107,EL DESCANSO,1114531,875105,PRECIPITACIÓN,0,mm
02/20/2024 12:00:00 AM,2612720107,EL DESCANSO,1114531,875105,PRECIPITACIÓN,14.7,mm
02/21/2024 12:00:00 AM,2612720107,EL DESCANSO,1114531,875105,PRECIPITACIÓN,14.6,mm
02/22/2024 12:00:00 AM,2612720107,EL DESCANSO,1114531,875105,PRECIPITACIÓN,0,mm
02/23/2024 12:00:00 AM,2612720107,EL DESCANSO,1114531,875105,PRECIPITACIÓN,0,mm
02/24/2024 12:00:00 AM,2612720107,EL DESCANSO,1114531,875105,PRECIPITACIÓN,0,mm
02/25/2024 12:00:00 AM,2612720107,EL DESCANSO,1114531,875105,PRECIPITACIÓN,0,mm
02/26/2024 12:00:00 AM,2612720107,EL DESCANSO,1114531,875105,PRECIPITACIÓN,2.9,mm
02/27/2024 12:00:00 AM,2612720107,EL DESCANSO,1114531,875105,PRECIPITACIÓN,4.2,mm
02/28/2024 12:00:00 AM,2612720107,EL DESCANSO,1114531,875105,PRECIPITACIÓN,0,mm
02/29/2024 12:00:00 AM,2612720107,EL DESCANSO,1114531,875105,PRECIPITACIÓN,0,mm
03/02/2024 12:00:00 AM,2612720107,EL DESCANSO,1114531,875105,PRECIPITACIÓN,0.7,mm
03/03/2024 12:00:00 AM,2612720107,EL DESCANSO,1114531,875105,PRECIPITACIÓN,16.2,mm
03/04/2024 12:00:00 AM,2612720107,EL DESCANSO,1114531,875105,PRECIPITACIÓN,0,mm
03/05/2024 12:00:00 AM,2612720107,EL DESCANSO,1114531,875105,PRECIPITACIÓN,0,mm
03/06/2024 12:00:00 AM,2612720107,EL DESCANSO,1114531,875105,PRECIPITACIÓN,0,mm
01/01/2024 12:00:00 AM,2612720301,CHAMBU,1096535.461,876772.6582,PRECIPITACIÓN,0,mm
01/03/2024 12:00:00 AM,2612720301,CHAMBU,1096535.461,876772.6582,PRECIPITACIÓN,0,mm
01/04/2024 12:00:00 AM,2612720301,CHAMBU,1096535.461,876772.6582,PRECIPITACIÓN,0.6,mm
01/05/2024 12:00:00 AM,2612720301,CHAMBU,1096535.461,876772.6582,PRECIPITACIÓN,0,mm
01/06/2024 12:00:00 AM,2612720301,CHAMBU,1096535.461,876772.6582,PRECIPITACIÓN,0,mm
01/09/2024 12:00:00 AM,2612720301,CHAMBU,1096535.461,876772.6582,PRECIPITACIÓN,0,mm
01/11/2024 12:00:00 AM,2612720301,CHAMBU,1096535.461,876772.6582,PRECIPITACIÓN,2.2,mm
01/12/2024 12:00:00 AM,2612720301,CHAMBU,1096535.461,876772.6582,PRECIPITACIÓN,13.9,mm
01/13/2024 12:00:00 AM,2612720301,CHAMBU,1096535.461,876772.6582,PRECIPITACIÓN,0,mm
01/14/2024 12:00:00 AM,2612720301,CHAMBU,1096535.461,876772.6582,PRECIPITACIÓN,0.1,mm
01/15/2024 12:00:00 AM,2612720301,CHAMBU,1096535.461,876772.6582,PRECIPITACIÓN,0,mm
01/17/2024 12:00:00 AM,2612720301,CHAMBU,1096535.461,876772.6582,PRECIPITACIÓN,0,mm
01/18/2024 12:00:00 AM,2612720301,CHAMBU,1096535.461,876772.6582,PRECIPITACIÓN,0,mm
01/19/2024 12:00:00 AM,2612720301,CHAMBU,1096535.461,876772.6582,PRECIPITACIÓN,0,mm
01/20/2024 12:00:00 AM,2612720301,CHAMBU,1096535.461,876772.6582,PRECIPITACIÓN,0,mm
01/21/2024 12:00:00 AM,2612720301,CHAMBU,1096535.461,876772.6582,PRECIPITACIÓN,0,mm
01/22/2024 12:00:00 AM,2612720301,CHAMBU,1096535.461,876772.6582,PRECIPITACIÓN,0,mm
01/23/2024 12:00:00 AM,2612720301,CHAMBU,1096535.461,876772.6582,PRECIPITACIÓN,0,mm
01/24/2024 12:00:00 AM,2612720301,CHAMBU,1096535.461,876772.6582,PRECIPITACIÓN,0,mm
01/25/2024 12:00:00 AM,2612720301,CHAMBU,1096535.461,876772.6582,PRECIPITACIÓN,0,mm
01/26/2024 12:00:00 AM,2612720301,CHAMBU,1096535.461,876772.6582,PRECIPITACIÓN,0,mm
01/28/2024 12:00:00 AM,2612720301,CHAMBU,1096535.461,876772.6582,PRECIPITACIÓN,0,mm
01/29/2024 12:00:00 AM,2612720301,CHAMBU,1096535.461,876772.6582,PRECIPITACIÓN,0,mm
01/30/2024 12:00:00 AM,2612720301,CHAMBU,1096535.461,876772.6582,PRECIPITACIÓN,2,mm
01/31/2024 12:00:00 AM,2612720301,CHAMBU,1096535.461,876772.6582,PRECIPITACIÓN,0.1,mm
02/01/2024 12:00:00 AM,2612720301,CHAMBU,1096535.461,876772.6582,PRECIPITACIÓN,1.6,mm
02/02/2024 12:00:00 AM,2612720301,CHAMBU,1096535.461,876772.6582,PRECIPITACIÓN,95.1,mm
02/03/2024 12:00:00 AM,2612720301,CHAMBU,1096535.461,876772.6582,PRECIPITACIÓN,4.9,mm
02/04/2024 12:00:00 AM,2612720301,CHAMBU,1096535.461,876772.6582,PRECIPITACIÓN,26.6,mm
02/05/2024 12:00:00 AM,2612720301,CHAMBU,1096535.461,876772.6582,PRECIPITACIÓN,7,mm
02/06/2024 12:00:00 AM,2612720301,CHAMBU,1096535.461,876772.6582,PRECIPITACIÓN,1.6,mm
02/08/2024 12:00:00 AM,2612720301,CHAMBU,1096535.461,876772.6582,PRECIPITACIÓN,0,mm
02/09/2024 12:00:00 AM,2612720301,CHAMBU,1096535.461,876772.6582,PRECIPITACIÓN,0,mm
02/10/2024 12:00:00 AM,2612720301,CHAMBU,1096535.461,876772.6582,PRECIPITACIÓN,0,mm
02/11/2024 12:00:00 AM,2612720301,CHAMBU,1096535.461,876772.6582,PRECIPITACIÓN,0,mm
02/12/2024 12:00:00 AM,2612720301,CHAMBU,1096535.461,876772.6582,PRECIPITACIÓN,0,mm
02/13/2024 12:00:00 AM,2612720301,CHAMBU,1096535.461,876772.6582,PRECIPITACIÓN,0,mm
02/14/2024 12:00:00 AM,2612720301,CHAMBU,1096535.461,876772.6582,PRECIPITACIÓN,0,mm
02/15/2024 12:00:00 AM,2612720301,CHAMBU,1096535.461,876772.6582,PRECIPITACIÓN,1.6,mm
02/16/2024 12:00:00 AM,2612720301,CHAMBU,1096535.461,876772.6582,PRECIPITACIÓN,0.1,mm
02/18/2024 12:00:00 AM,2612720301,CHAMBU,1096535.461,876772.6582,PRECIPITACIÓN,0,mm
02/19/2024 12:00:00 AM,2612720301,CHAMBU,1096535.461,876772.6582,PRECIPITACIÓN,0,mm
02/20/2024 12:00:00 AM,2612720301,CHAMBU,1096535.461,876772.6582,PRECIPITACIÓN,3.5,mm
02/21/2024 12:00:00 AM,2612720301,CHAMBU,1096535.461,876772.6582,PRECIPITACIÓN,0.5,mm
02/22/2024 12:00:00 AM,2612720301,CHAMBU,1096535.461,876772.6582,PRECIPITACIÓN,0,mm
02/23/2024 12:00:00 AM,2612720301,CHAMBU,1096535.461,876772.6582,PRECIPITACIÓN,0,mm
02/24/2024 12:00:00 AM,2612720301,CHAMBU,1096535.461,876772.6582,PRECIPITACIÓN,5.9,mm
02/25/2024 12:00:00 AM,2612720301,CHAMBU,1096535.461,876772.6582,PRECIPITACIÓN,0,mm
02/26/2024 12:00:00 AM,2612720301,CHAMBU,1096535.461,876772.6582,PRECIPITACIÓN,20.9,mm
02/27/2024 12:00:00 AM,2612720301,CHAMBU,1096535.461,876772.6582,PRECIPITACIÓN,0,mm
02/29/2024 12:00:00 AM,2612720301,CHAMBU,1096535.461,876772.6582,PRECIPITACIÓN,0,mm
03/01/2024 12:00:00 AM,2612720301,CHAMBU,1096535.461,876772.6582,PRECIPITACIÓN,7.4,mm
03/02/2024 12:00:00 AM,2612720301,CHAMBU,1096535.461,876772.6582,PRECIPITACIÓN,71.2,mm
03/03/2024 12:00:00 AM,2612720301,CHAMBU,1096535.461,876772.6582,PRECIPITACIÓN,2.7,mm
03/04/2024 12:00:00 AM,2612720301,CHAMBU,1096535.461,876772.6582,PRECIPITACIÓN,0.1,mm
03/05/2024 12:00:00 AM,2612720301,CHAMBU,1096535.461,876772.6582,PRECIPITACIÓN,0,mm
03/06/2024 12:00:00 AM,2612720301,CHAMBU,1096535.461,876772.6582,PRECIPITACIÓN,0,mm
03/07/2024 12:00:00 AM,2612720301,CHAMBU,1096535.461,876772.6582,PRECIPITACIÓN,0,mm
03/08/2024 12:00:00 AM,2612720301,CHAMBU,1096535.461,876772.6582,PRECIPITACIÓN,0,mm
03/09/2024 12:00:00 AM,2612720301,CHAMBU,1096535.461,876772.6582,PRECIPITACIÓN,0,mm
03/11/2024 12:00:00 AM,2612720301,CHAMBU,1096535.461,876772.6582,PRECIPITACIÓN,0,mm
03/12/2024 12:00:00 AM,2612720301,CHAMBU,1096535.461,876772.6582,PRECIPITACIÓN,0,mm
03/13/2024 12:00:00 AM,2612720301,CHAMBU,1096535.461,876772.6582,PRECIPITACIÓN,0,mm
03/14/2024 12:00:00 AM,2612720301,CHAMBU,1096535.461,876772.6582,PRECIPITACIÓN,0,mm
03/15/2024 12:00:00 AM,2612720301,CHAMBU,1096535.461,876772.6582,PRECIPITACIÓN,0,mm
03/16/2024 12:00:00 AM,2612720301,CHAMBU,1096535.461,876772.6582,PRECIPITACIÓN,0,mm
03/17/2024 12:00:00 AM,2612720301,CHAMBU,1096535.461,876772.6582,PRECIPITACIÓN,0,mm
03/18/2024 12:00:00 AM,2612720301,CHAMBU,1096535.461,876772.6582,PRECIPITACIÓN,0,mm
03/19/2024 12:00:00 AM,2612720301,CHAMBU,1096535.461,876772.6582,PRECIPITACIÓN,7.2,mm
01/18/2024 12:00:00 AM,2612720403,BOLO - LOS MINCHOS,1100392.68,869952.3354,NIVEL DE MIRA,0.22368056,m
01/19/2024 12:00:00 AM,2612720403,BOLO - LOS MINCHOS,1100392.68,869952.3354,NIVEL DE MIRA,0.22152778,m
01/20/2024 12:00:00 AM,2612720403,BOLO - LOS MINCHOS,1100392.68,869952.3354,NIVEL DE MIRA,0.22048611,m
01/21/2024 12:00:00 AM,2612720403,BOLO - LOS MINCHOS,1100392.68,869952.3354,NIVEL DE MIRA,0.22027778,m
01/22/2024 12:00:00 AM,2612720403,BOLO - LOS MINCHOS,1100392.68,869952.3354,NIVEL DE MIRA,0.21847222,m
01/23/2024 12:00:00 AM,2612720403,BOLO - LOS MINCHOS,1100392.68,869952.3354,NIVEL DE MIRA,0.21180556,m
01/24/2024 12:00:00 AM,2612720403,BOLO - LOS MINCHOS,1100392.68,869952.3354,NIVEL DE MIRA,0.21270833,m
01/25/2024 12:00:00 AM,2612720403,BOLO - LOS MINCHOS,1100392.68,869952.3354,NIVEL DE MIRA,0.21006944,m
01/26/2024 12:00:00 AM,2612720403,BOLO - LOS MINCHOS,1100392.68,869952.3354,NIVEL DE MIRA,0.20916667,m
01/27/2024 12:00:00 AM,2612720403,BOLO - LOS MINCHOS,1100392.68,869952.3354,NIVEL DE MIRA,0.20708333,m
01/29/2024 12:00:00 AM,2612720403,BOLO - LOS MINCHOS,1100392.68,869952.3354,NIVEL DE MIRA,0.20520833,m
01/30/2024 12:00:00 AM,2612720403,BOLO - LOS MINCHOS,1100392.68,869952.3354,NIVEL DE MIRA,0.20513889,m
01/31/2024 12:00:00 AM,2612720403,BOLO - LOS MINCHOS,1100392.68,869952.3354,NIVEL DE MIRA,0.20520833,m
02/01/2024 12:00:00 AM,2612720403,BOLO - LOS MINCHOS,1100392.68,869952.3354,NIVEL DE MIRA,0.206875,m
02/02/2024 12:00:00 AM,2612720403,BOLO - LOS MINCHOS,1100392.68,869952.3354,NIVEL DE MIRA,0.22826389,m
02/03/2024 12:00:00 AM,2612720403,BOLO - LOS MINCHOS,1100392.68,869952.3354,NIVEL DE MIRA,0.23416667,m
02/04/2024 12:00:00 AM,2612720403,BOLO - LOS MINCHOS,1100392.68,869952.3354,NIVEL DE MIRA,0.23534722,m
02/05/2024 12:00:00 AM,2612720403,BOLO - LOS MINCHOS,1100392.68,869952.3354,NIVEL DE MIRA,0.27208333,m
02/06/2024 12:00:00 AM,2612720403,BOLO - LOS MINCHOS,1100392.68,869952.3354,NIVEL DE MIRA,0.26256944,m
02/07/2024 12:00:00 AM,2612720403,BOLO - LOS MINCHOS,1100392.68,869952.3354,NIVEL DE MIRA,0.24986111,m
02/08/2024 12:00:00 AM,2612720403,BOLO - LOS MINCHOS,1100392.68,869952.3354,NIVEL DE MIRA,0.228125,m
02/09/2024 12:00:00 AM,2612720403,BOLO - LOS MINCHOS,1100392.68,869952.3354,NIVEL DE MIRA,0.22805556,m
02/10/2024 12:00:00 AM,2612720403,BOLO - LOS MINCHOS,1100392.68,869952.3354,NIVEL DE MIRA,0.22527778,m
02/12/2024 12:00:00 AM,2612720403,BOLO - LOS MINCHOS,1100392.68,869952.3354,NIVEL DE MIRA,0.21173611,m
02/13/2024 12:00:00 AM,2612720403,BOLO - LOS MINCHOS,1100392.68,869952.3354,NIVEL DE MIRA,0.21222222,m
02/14/2024 12:00:00 AM,2612720403,BOLO - LOS MINCHOS,1100392.68,869952.3354,NIVEL DE MIRA,0.20618056,m
02/15/2024 12:00:00 AM,2612720403,BOLO - LOS MINCHOS,1100392.68,869952.3354,NIVEL DE MIRA,0.20013889,m
02/16/2024 12:00:00 AM,2612720403,BOLO - LOS MINCHOS,1100392.68,869952.3354,NIVEL DE MIRA,0.20006944,m
02/17/2024 12:00:00 AM,2612720403,BOLO - LOS MINCHOS,1100392.68,869952.3354,NIVEL DE MIRA,0.19979167,m
02/18/2024 12:00:00 AM,2612720403,BOLO - LOS MINCHOS,1100392.68,869952.3354,NIVEL DE MIRA,0.19826389,m
02/19/2024 12:00:00 AM,2612720403,BOLO - LOS MINCHOS,1100392.68,869952.3354,NIVEL DE MIRA,0.19486111,m
02/20/2024 12:00:00 AM,2612720403,BOLO - LOS MINCHOS,1100392.68,869952.3354,NIVEL DE MIRA,0.19493056,m
02/21/2024 12:00:00 AM,2612720403,BOLO - LOS MINCHOS,1100392.68,869952.3354,NIVEL DE MIRA,0.37416667,m
01/01/2024 12:00:00 AM,2612720403,BOLO - LOS MINCHOS,1100392.68,869952.3354,NIVEL DE MIRA,0.26868056,m
01/02/2024 12:00:00 AM,2612720403,BOLO - LOS MINCHOS,1100392.68,869952.3354,NIVEL DE MIRA,0.25743056,m
01/03/2024 12:00:00 AM,2612720403,BOLO - LOS MINCHOS,1100392.68,869952.3354,NIVEL DE MIRA,0.25138889,m
01/04/2024 12:00:00 AM,2612720403,BOLO - LOS MINCHOS,1100392.68,869952.3354,NIVEL DE MIRA,0.24611111,m
01/05/2024 12:00:00 AM,2612720403,BOLO - LOS MINCHOS,1100392.68,869952.3354,NIVEL DE MIRA,0.24055556,m
01/06/2024 12:00:00 AM,2612720403,BOLO - LOS MINCHOS,1100392.68,869952.3354,NIVEL DE MIRA,0.23611111,m
01/07/2024 12:00:00 AM,2612720403,BOLO - LOS MINCHOS,1100392.68,869952.3354,NIVEL DE MIRA,0.23423611,m
01/08/2024 12:00:00 AM,2612720403,BOLO - LOS MINCHOS,1100392.68,869952.3354,NIVEL DE MIRA,0.23131944,m
01/10/2024 12:00:00 AM,2612720403,BOLO - LOS MINCHOS,1100392.68,869952.3354,NIVEL DE MIRA,0.228125,m
01/11/2024 12:00:00 AM,2612720403,BOLO - LOS MINCHOS,1100392.68,869952.3354,NIVEL DE MIRA,0.22625,m
01/12/2024 12:00:00 AM,2612720403,BOLO - LOS MINCHOS,1100392.68,869952.3354,NIVEL DE MIRA,0.23305556,m
01/13/2024 12:00:00 AM,2612720403,BOLO - LOS MINCHOS,1100392.68,869952.3354,NIVEL DE MIRA,0.25631944,m
01/14/2024 12:00:00 AM,2612720403,BOLO - LOS MINCHOS,1100392.68,869952.3354,NIVEL DE MIRA,0.23645833,m
01/15/2024 12:00:00 AM,2612720403,BOLO - LOS MINCHOS,1100392.68,869952.3354,NIVEL DE MIRA,0.23208333,m
01/16/2024 12:00:00 AM,2612720403,BOLO - LOS MINCHOS,1100392.68,869952.3354,NIVEL DE MIRA,0.22770833,m
01/17/2024 12:00:00 AM,2612720403,BOLO - LOS MINCHOS,1100392.68,869952.3354,NIVEL DE MIRA,0.22625,m
01/02/2024 12:00:00 AM,2612720403,BOLO - LOS MINCHOS,1100392.68,869952.3354,CAUDAL,1.72899306,m3/s
01/03/2024 12:00:00 AM,2612720403,BOLO - LOS MINCHOS,1100392.68,869952.3354,CAUDAL,1.66313889,m3/s
01/04/2024 12:00:00 AM,2612720403,BOLO - LOS MINCHOS,1100392.68,869952.3354,CAUDAL,1.60583333,m3/s
01/05/2024 12:00:00 AM,2612720403,BOLO - LOS MINCHOS,1100392.68,869952.3354,CAUDAL,1.54505556,m3/s
01/06/2024 12:00:00 AM,2612720403,BOLO - LOS MINCHOS,1100392.68,869952.3354,CAUDAL,1.49661111,m3/s
01/07/2024 12:00:00 AM,2612720403,BOLO - LOS MINCHOS,1100392.68,869952.3354,CAUDAL,1.47661806,m3/s
01/08/2024 12:00:00 AM,2612720403,BOLO - LOS MINCHOS,1100392.68,869952.3354,CAUDAL,1.44438194,m3/s
01/09/2024 12:00:00 AM,2612720403,BOLO - LOS MINCHOS,1100392.68,869952.3354,CAUDAL,1.43908333,m3/s
01/10/2024 12:00:00 AM,2612720403,BOLO - LOS MINCHOS,1100392.68,869952.3354,CAUDAL,1.4095625,m3/s
01/11/2024 12:00:00 AM,2612720403,BOLO - LOS MINCHOS,1100392.68,869952.3354,CAUDAL,1.38934722,m3/s
01/12/2024 12:00:00 AM,2612720403,BOLO - LOS MINCHOS,1100392.68,869952.3354,CAUDAL,1.46465278,m3/s
01/13/2024 12:00:00 AM,2612720403,BOLO - LOS MINCHOS,1100392.68,869952.3354,CAUDAL,1.71677083,m3/s
01/15/2024 12:00:00 AM,2612720403,BOLO - LOS MINCHOS,1100392.68,869952.3354,CAUDAL,1.45293056,m3/s
01/16/2024 12:00:00 AM,2612720403,BOLO - LOS MINCHOS,1100392.68,869952.3354,CAUDAL,1.40502083,m3/s
01/17/2024 12:00:00 AM,2612720403,BOLO - LOS MINCHOS,1100392.68,869952.3354,CAUDAL,1.389125,m3/s
01/18/2024 12:00:00 AM,2612720403,BOLO - LOS MINCHOS,1100392.68,869952.3354,CAUDAL,1.36134028,m3/s
01/19/2024 12:00:00 AM,2612720403,BOLO - LOS MINCHOS,1100392.68,869952.3354,CAUDAL,1.33809722,m3/s
01/20/2024 12:00:00 AM,2612720403,BOLO - LOS MINCHOS,1100392.68,869952.3354,CAUDAL,1.32763194,m3/s
01/21/2024 12:00:00 AM,2612720403,BOLO - LOS MINCHOS,1100392.68,869952.3354,CAUDAL,1.32536806,m3/s
01/22/2024 12:00:00 AM,2612720403,BOLO - LOS MINCHOS,1100392.68,869952.3354,CAUDAL,1.3056875,m3/s
01/23/2024 12:00:00 AM,2612720403,BOLO - LOS MINCHOS,1100392.68,869952.3354,CAUDAL,1.23525,m3/s
01/24/2024 12:00:00 AM,2612720403,BOLO - LOS MINCHOS,1100392.68,869952.3354,CAUDAL,1.24709722,m3/s
01/25/2024 12:00:00 AM,2612720403,BOLO - LOS MINCHOS,1100392.68,869952.3354,CAUDAL,1.21903472,m3/s
01/26/2024 12:00:00 AM,2612720403,BOLO - LOS MINCHOS,1100392.68,869952.3354,CAUDAL,1.20986111,m3/s
01/28/2024 12:00:00 AM,2612720403,BOLO - LOS MINCHOS,1100392.68,869952.3354,CAUDAL,1.20083333,m3/s
01/29/2024 12:00:00 AM,2612720403,BOLO - LOS MINCHOS,1100392.68,869952.3354,CAUDAL,1.16738194,m3/s
01/30/2024 12:00:00 AM,2612720403,BOLO - LOS MINCHOS,1100392.68,869952.3354,CAUDAL,1.16617361,m3/s
01/31/2024 12:00:00 AM,2612720403,BOLO - LOS MINCHOS,1100392.68,869952.3354,CAUDAL,1.16894444,m3/s
02/01/2024 12:00:00 AM,2612720403,BOLO - LOS MINCHOS,1100392.68,869952.3354,CAUDAL,1.18668056,m3/s
02/02/2024 12:00:00 AM,2612720403,BOLO - LOS MINCHOS,1100392.68,869952.3354,CAUDAL,1.41704861,m3/s
02/03/2024 12:00:00 AM,2612720403,BOLO - LOS MINCHOS,1100392.68,869952.3354,CAUDAL,1.47563889,m3/s
02/04/2024 12:00:00 AM,2612720403,BOLO - LOS MINCHOS,1100392.68,869952.3354,CAUDAL,1.48872917,m3/s
02/05/2024 12:00:00 AM,2612720403,BOLO - LOS MINCHOS,1100392.68,869952.3354,CAUDAL,1.900375,m3/s
02/06/2024 12:00:00 AM,2612720403,BOLO - LOS MINCHOS,1100392.68,869952.3354,CAUDAL,1.78486806,m3/s
02/07/2024 12:00:00 AM,2612720403,BOLO - LOS MINCHOS,1100392.68,869952.3354,CAUDAL,1.64645833,m3/s
02/08/2024 12:00:00 AM,2612720403,BOLO - LOS MINCHOS,1100392.68,869952.3354,CAUDAL,1.4095625,m3/s
02/10/2024 12:00:00 AM,2612720403,BOLO - LOS MINCHOS,1100392.68,869952.3354,CAUDAL,1.37852778,m3/s
02/11/2024 12:00:00 AM,2612720403,BOLO - LOS MINCHOS,1100392.68,869952.3354,CAUDAL,1.32923611,m3/s
02/12/2024 12:00:00 AM,2612720403,BOLO - LOS MINCHOS,1100392.68,869952.3354,CAUDAL,1.23429167,m3/s
02/13/2024 12:00:00 AM,2612720403,BOLO - LOS MINCHOS,1100392.68,869952.3354,CAUDAL,1.23734028,m3/s
02/14/2024 12:00:00 AM,2612720403,BOLO - LOS MINCHOS,1100392.68,869952.3354,CAUDAL,1.17459028,m3/s
02/15/2024 12:00:00 AM,2612720403,BOLO - LOS MINCHOS,1100392.68,869952.3354,CAUDAL,1.11594444,m3/s
02/16/2024 12:00:00 AM,2612720403,BOLO - LOS MINCHOS,1100392.68,869952.3354,CAUDAL,1.11423611,m3/s
02/17/2024 12:00:00 AM,2612720403,BOLO - LOS MINCHOS,1100392.68,869952.3354,CAUDAL,1.11189583,m3/s
02/18/2024 12:00:00 AM,2612720403,BOLO - LOS MINCHOS,1100392.68,869952.3354,CAUDAL,1.09770139,m3/s
02/19/2024 12:00:00 AM,2612720403,BOLO - LOS MINCHOS,1100392.68,869952.3354,CAUDAL,1.06823611,m3/s
02/20/2024 12:00:00 AM,2612720403,BOLO - LOS MINCHOS,1100392.68,869952.3354,CAUDAL,1.0716875,m3/s
02/21/2024 12:00:00 AM,2612720403,BOLO - LOS MINCHOS,1100392.68,869952.3354,CAUDAL,3.34590476,m3/s
01/01/2024 12:00:00 AM,2612800104,AUJI,1107700.836,892336.8174,PRECIPITACIÓN,0,mm
01/02/2024 12:00:00 AM,2612800104,AUJI,1107700.836,892336.8174,PRECIPITACIÓN,0,mm
01/03/2024 12:00:00 AM,2612800104,AUJI,1107700.836,892336.8174,PRECIPITACIÓN,0,mm
01/04/2024 12:00:00 AM,2612800104,AUJI,1107700.836,892336.8174,PRECIPITACIÓN,0,mm
01/06/2024 12:00:00 AM,2612800104,AUJI,1107700.836,892336.8174,PRECIPITACIÓN,0,mm
01/07/2024 12:00:00 AM,2612800104,AUJI,1107700.836,892336.8174,PRECIPITACIÓN,0,mm
01/08/2024 12:00:00 AM,2612800104,AUJI,1107700.836,892336.8174,PRECIPITACIÓN,0,mm
01/09/2024 12:00:00 AM,2612800104,AUJI,1107700.836,892336.8174,PRECIPITACIÓN,0,mm
01/10/2024 12:00:00 AM,2612800104,AUJI,1107700.836,892336.8174,PRECIPITACIÓN,0,mm
01/11/2024 12:00:00 AM,2612800104,AUJI,1107700.836,892336.8174,PRECIPITACIÓN,0,mm
01/12/2024 12:00:00 AM,2612800104,AUJI,1107700.836,892336.8174,PRECIPITACIÓN,2.6,mm
01/13/2024 12:00:00 AM,2612800104,AUJI,1107700.836,892336.8174,PRECIPITACIÓN,0,mm
